customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score
4803,22,11,6690.7699999999995,4,3,3,433
4804,5,12,8103.39,4,4,3,443
4805,50,9,3043.14,3,2,1,321
4806,45,14,10708.85,3,4,4,344
4807,73,10,3033.64,3,3,1,331
4808,72,7,2200.7200000000003,3,1,1,311
4809,97,6,3408.5,2,1,1,211
4810,23,11,6816.5,4,3,3,433
4811,149,9,5134.29,2,2,2,222
4812,41,6,6576.219999999999,3,1,3,313
4813,26,11,7722.16,4,3,3,433
4814,53,11,5682.34,3,3,2,332
4815,15,9,5412.83,4,2,2,422
4816,178,11,8310.21,1,3,4,134
4817,126,12,6176.69,2,4,3,243
4818,138,9,5279.219999999999,2,2,2,222
4819,175,8,5450.62,1,2,2,122
4820,8,8,6903.1,4,2,3,423
4821,209,8,7234.379999999999,1,2,3,123
4822,101,8,4278.14,2,2,1,221
4823,258,10,6299.85,1,3,3,133
4824,443,10,4472.85,1,3,2,132
4825,8,13,9380.11,4,4,4,444
4826,17,11,5942.63,4,3,2,432
4827,41,15,5968.09,3,4,2,342
4828,168,12,6456.54,1,4,3,143
4829,61,6,4023.24,3,1,1,311
4830,27,9,2263.56,4,2,1,421
4831,10,9,3807.84,4,2,1,421
4832,30,14,13126.919999999998,4,4,4,444
4833,155,7,2243.92,1,1,1,111
4834,53,7,2090.38,3,1,1,311
4835,254,10,2854.1,1,3,1,131
4836,79,7,1848.8400000000001,2,1,1,211
4837,176,8,3968.79,1,2,1,121
4838,54,8,5979.67,3,2,2,322
4839,149,9,6841.21,2,2,3,223
4840,205,9,5140.66,1,2,2,122
4841,70,7,4078.79,3,1,1,311
4842,167,12,9635.25,1,4,4,144
4843,124,13,12807.35,2,4,4,244
4844,25,10,6744.56,4,3,3,433
4845,86,10,5931.610000000001,2,3,2,232
4846,14,15,7621.74,4,4,3,443
4847,122,7,8128.42,2,1,3,213
4848,4,12,13858.960000000001,4,4,4,444
4849,78,14,7645.86,2,4,3,243
4850,1,9,5660.91,4,2,2,422
4851,31,9,5237.969999999999,4,2,2,422
4852,226,8,5950.8,1,2,2,122
4853,5,9,3839.99,4,2,1,421
4854,235,10,7026.79,1,3,3,133
4855,76,13,8850.78,3,4,4,344
4856,33,8,5806.13,4,2,2,422
4857,246,5,2543.21,1,1,1,111
4858,26,14,10498.92,4,4,4,444
4859,77,12,9979.76,2,4,4,244
4860,39,14,8266.25,3,4,4,344
4861,6,8,5294.74,4,2,2,422
4862,21,15,10414.17,4,4,4,444
4863,8,8,5341.07,4,2,2,422
4864,132,8,4832.02,2,2,2,222
4865,35,12,8741.22,3,4,4,344
4866,3,14,7391.5,4,4,3,443
4867,41,11,5090.98,3,3,2,332
4868,223,7,3726.5099999999998,1,1,1,111
4869,339,11,6917.03,1,3,3,133
4870,29,11,14063.42,4,3,4,434
4871,173,9,5969.3,1,2,2,122
4872,158,10,6845.78,1,3,3,133
4873,198,11,7005.98,1,3,3,133
4874,319,5,1537.94,1,1,1,111
4875,367,8,5456.83,1,2,2,122
4876,43,11,5477.78,3,3,2,332
4877,78,11,6954.05,2,3,3,233
4878,83,12,9306.61,2,4,4,244
4879,73,8,2150.77,3,2,1,321
4880,57,14,17251.67,3,4,4,344
4881,52,10,8886.300000000001,3,3,4,334
4882,67,14,7926.94,3,4,3,343
4883,39,6,2956.82,3,1,1,311
4884,109,11,12048.02,2,3,4,234
4885,113,8,3905.77,2,2,1,221
4886,247,10,6766.06,1,3,3,133
4887,95,14,6681.66,2,4,3,243
4888,14,11,5471.8,4,3,2,432
4889,3,8,3660.67,4,2,1,421
4890,46,7,5922.24,3,1,2,312
4891,97,7,1806.22,2,1,1,211
4892,60,10,4384.75,3,3,2,332
4893,1,15,6521.4,4,4,3,443
4894,38,8,5625.56,3,2,2,322
4895,103,7,8874.97,2,1,4,214
4896,96,9,8163.96,2,2,3,223
4897,7,13,4556.12,4,4,2,442
4898,51,16,10276.94,3,4,4,344
4899,21,9,7028.3,4,2,3,423
4900,59,9,6447.54,3,2,3,323
4901,397,8,3852.83,1,2,1,121
4902,195,7,2582.67,1,1,1,111
4903,90,10,5176.67,2,3,2,232
4904,15,12,5426.63,4,4,2,442
4905,38,12,11065.62,3,4,4,344
4906,36,9,4781.54,3,2,2,322
4907,150,10,5348.42,2,3,2,232
4908,35,8,4908.64,3,2,2,322
4909,37,11,5670.72,3,3,2,332
4910,152,12,8417.89,2,4,4,244
4911,128,9,9689.96,2,2,4,224
4912,109,7,3929.94,2,1,1,211
4913,61,14,9590.7,3,4,4,344
4914,36,8,4275.9,3,2,1,321
4915,310,7,7589.33,1,1,3,113
4916,1,8,3949.99,4,2,1,421
4917,6,15,18445.76,4,4,4,444
4918,206,12,8703.11,1,4,4,144
4919,184,8,4292.88,1,2,2,122
4920,75,11,5124.15,3,3,2,332
4921,149,11,7559.36,2,3,3,233
4922,80,13,8140.97,2,4,3,243
4923,257,14,7280.46,1,4,3,143
4924,84,10,3615.73,2,3,1,231
4925,24,10,8595.29,4,3,4,434
4926,11,11,6108.62,4,3,3,433
4927,89,12,8971.53,2,4,4,244
4928,91,10,6185.83,2,3,3,233
4929,334,6,3989.45,1,1,1,111
4930,199,4,725.79,1,1,1,111
4931,108,10,6043.469999999999,2,3,3,233
4932,18,7,4099.42,4,1,1,411
4933,30,8,4948.8,4,2,2,422
4934,33,13,4847.28,4,4,2,442
4935,15,12,5463.71,4,4,2,442
4936,73,9,6703.389999999999,3,2,3,323
4937,20,13,8000.5,4,4,3,443
4938,82,15,7428.5199999999995,2,4,3,243
4939,11,20,11507.39,4,4,4,444
4940,21,10,3239.7200000000003,4,3,1,431
4941,234,8,6810.4800000000005,1,2,3,123
4942,129,10,5186.9,2,3,2,232
4943,56,17,12157.83,3,4,4,344
4944,46,14,7781.41,3,4,3,343
4945,16,8,4647.43,4,2,2,422
4946,9,12,13106.98,4,4,4,444
4947,57,17,13418.92,3,4,4,344
4948,104,14,7292.55,2,4,3,243
4949,51,7,5813.2,3,1,2,312
4950,357,6,4066.2200000000003,1,1,1,111
4951,65,12,5356.2,3,4,2,342
4952,93,7,2942.61,2,1,1,211
4953,35,4,3283.5299999999997,3,1,1,311
4954,116,12,5275.24,2,4,2,242
4955,1,16,13324.35,4,4,4,444
4956,72,11,3897.16,3,3,1,331
4957,418,6,2646.91,1,1,1,111
4958,79,8,4281.01,2,2,1,221
4959,35,14,7896.0,3,4,3,343
4960,27,11,7687.23,4,3,3,433
4961,43,10,5862.97,3,3,2,332
4962,53,11,8927.59,3,3,4,334
4963,103,9,2720.71,2,2,1,221
4964,138,9,5437.96,2,2,2,222
4965,425,8,4730.389999999999,1,2,2,122
4966,63,8,6131.49,3,2,3,323
4967,38,10,5695.08,3,3,2,332
4968,78,16,9075.119999999999,2,4,4,244
4969,171,10,6900.77,1,3,3,133
4970,24,17,7447.22,4,4,3,443
4971,73,16,10193.11,3,4,4,344
4972,9,9,4626.68,4,2,2,422
4973,50,13,13418.9,3,4,4,344
4974,165,13,7107.67,1,4,3,143
4975,45,11,7636.71,3,3,3,333
4976,224,16,5176.53,1,4,2,142
4977,3,12,6033.97,4,4,3,443
4978,101,16,9035.869999999999,2,4,4,244
4979,241,7,3128.7,1,1,1,111
4980,37,15,10595.27,3,4,4,344
4981,60,7,3542.65,3,1,1,311
4982,185,9,6224.2,1,2,3,123
4983,70,13,6569.49,3,4,3,343
4984,40,8,5363.18,3,2,2,322
4985,80,5,3318.9100000000003,2,1,1,211
4986,40,10,7876.599999999999,3,3,3,333
4987,163,8,4927.16,1,2,2,122
4988,19,10,8937.880000000001,4,3,4,434
4989,293,8,1884.5300000000002,1,2,1,121
4990,256,8,5130.82,1,2,2,122
4991,47,14,5378.75,3,4,2,342
4992,213,11,4754.11,1,3,2,132
4993,79,6,2830.66,2,1,1,211
4994,52,10,6174.08,3,3,3,333
4995,58,12,10396.12,3,4,4,344
4996,100,11,9078.55,2,3,4,234
4997,75,12,6911.57,3,4,3,343
4998,97,9,3162.51,2,2,1,221
4999,142,12,5208.3,2,4,2,242
5000,48,10,10598.64,3,3,4,334
